guest asm,,,,,,,,,,operand encoding (Intel syntax),,,,,,operand types (Intel syntax),,,,,host asm,,,,
name,opcode,vec pfx,prefix,escape,width,dst_w,tuple,mask,misc,E_class,dst_e,src1_e,src2_e,src3_e,src4_e,dst_t,src1_t,src2_t,src3_t,src4_t,asm-> IR function,IR,mult,param,IR->asm
VSHUFPS,0xC6,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,math_SHUFPS_256,Iop_INVALID,,,
VSHUFPS,0xC6,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,math_SHUFPS_256,Iop_INVALID,2,,
VSHUFPD,0xC6,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,math_SHUFPD_128,Iop_INVALID,,,
VSHUFPD,0xC6,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,math_SHUFPD_256,Iop_INVALID,,,
VSHUFPD,0xC6,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rmE,rV,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,m_SHUFPD_512,Iop_INVALID,,,
VGATHERPF0DPS,0xC6,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/1,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VGATHERPF1DPS,0xC6,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/2,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF0DPS,0xC6,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/5,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF1DPS,0xC6,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/6,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VGATHERPF0DPD,0xC6,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/1,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VGATHERPF1DPD,0xC6,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/2,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF0DPD,0xC6,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/5,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF1DPD,0xC6,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/6,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VGATHERPF0QPS,0xC7,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/1,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VGATHERPF1QPS,0xC7,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/2,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF0QPS,0xC7,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/5,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF1QPS,0xC7,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_ZERO,/6,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VGATHERPF0QPD,0xC7,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/1,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VGATHERPF1QPD,0xC7,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/2,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF0QPD,0xC7,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/5,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VSCATTERPF1QPD,0xC7,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_ZERO,/6,E12NP,,,,,,,,,,,NULL,Iop_INVALID,,,
VEXP2PS,0xC8,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Exp32x16,,,DEFAULT
VEXP2PD,0xC8,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Exp64x8,,,DEFAULT
VRCP28PS,0xCA,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Recip28_32x16,,,DEFAULT
VRCP28PD,0xCA,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_Recip28_64x8,,,DEFAULT
VRCP28SS,0xCB,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Recip28_32F0x4,,,DEFAULT
VRCP28SD,0xCB,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Recip28_64F0x2,,,DEFAULT
VRSQRT28PS,0xCC,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_RSqrt28_32x16,,,DEFAULT
VRSQRT28PD,0xCC,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,NULL,Iop_RSqrt28_64x8,,,DEFAULT
VRSQRT28SS,0xCD,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_RSqrt28_32F0x4,,,DEFAULT
VRSQRT28SD,0xCD,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E3,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_RSqrt28_64F0x2,,,DEFAULT
VGF2P8AFFINEQB,0xCE,VEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_NONE,,,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_Gfni,1,,
VGF2P8AFFINEQB,0xCE,VEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_NONE,,,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_Gfni,2,,
VGF2P8AFFINEQB,0xCE,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_Gfni,1,,
VGF2P8AFFINEQB,0xCE,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_Gfni,2,,
VGF2P8AFFINEQB,0xCE,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,NULL,Iop_Gfni,4,,
GF2P8MULB,0xCF,VEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_NONE,,,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_GfniMult,1,,
GF2P8MULB,0xCF,VEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_NONE,,,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_GfniMult,2,,
GF2P8MULB,0xCF,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_GfniMult,1,,
GF2P8MULB,0xCF,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_GfniMult,2,,
GF2P8MULB,0xCF,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_GfniMult,4,,
VGF2P8AFFINEINVQB,0xCF,VEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_NONE,,,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_GfniInv,1,,
VGF2P8AFFINEINVQB,0xCF,VEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_NONE,,,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_GfniInv,2,,
VGF2P8AFFINEINVQB,0xCF,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_GfniInv,1,,
VGF2P8AFFINEINVQB,0xCF,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_GfniInv,2,,
VGF2P8AFFINEINVQB,0xCF,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVector,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,NULL,Iop_GfniInv,4,,
VPSRLW,0xD1,EVEX,PFX_66,ESC_0F,WIG,W_16,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLW,0xD1,EVEX,PFX_66,ESC_0F,WIG,W_16,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLW,0xD1,EVEX,PFX_66,ESC_0F,WIG,W_16,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLD,0xD2,EVEX,PFX_66,ESC_0F,W0,W_32,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLD,0xD2,EVEX,PFX_66,ESC_0F,W0,W_32,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLD,0xD2,EVEX,PFX_66,ESC_0F,W0,W_32,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLQ,0xD3,EVEX,PFX_66,ESC_0F,W1,W_64,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLQ,0xD3,EVEX,PFX_66,ESC_0F,W1,W_64,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V128,,,NULL,Iop_INVALID,,1,
VPSRLQ,0xD3,EVEX,PFX_66,ESC_0F,W1,W_64,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V128,,,NULL,Iop_INVALID,,1,
VPADDQ,0xD4,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Add64x2,1,,LEGACY
VPADDQ,0xD4,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Add64x4,1,,LEGACY
VPADDQ,0xD4,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Add64x4,2,,LEGACY
VPMULLW,0xD5,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Mul16x8,1,,LEGACY
VPMULLW,0xD5,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Mul16x16,1,,LEGACY
VPMULLW,0xD5,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Mul16x16,2,,LEGACY
VMOVQ,0xD6,EVEX,PFX_66,ESC_0F,W1,W_64,Tuple1Scalar,MASK_NONE,,E9NF,rmE,rG,,,,Ity_I64,Ity_V128,,,,NULL,Iop_V128to64,,,LEGACY
VPSUBUSB,0xD8,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_QSub8Ux16,1,,LEGACY
VPSUBUSB,0xD8,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_QSub8Ux32,1,,LEGACY
VPSUBUSB,0xD8,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_QSub8Ux32,2,,LEGACY
VPSUBUSW,0xD9,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_QSub16Ux8,1,,LEGACY
VPSUBUSW,0xD9,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_QSub16Ux16,1,,LEGACY
VPSUBUSW,0xD9,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_QSub16Ux16,2,,LEGACY
VPMINUB,0xDA,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Min8Ux16,1,,LEGACY
VPMINUB,0xDA,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Min8Ux32,1,,LEGACY
VPMINUB,0xDA,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Min8Ux32,2,,LEGACY
VPANDD,0xDB,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_AndV128,1,,LEGACY
VPANDD,0xDB,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_AndV256,1,,LEGACY
VPANDD,0xDB,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_AndV256,2,,LEGACY
VPANDQ,0xDB,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_AndV128,1,,LEGACY
VPANDQ,0xDB,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_AndV256,1,,LEGACY
VPANDQ,0xDB,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_AndV256,2,,LEGACY
VPADDUSB,0xDC,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_QAdd8Ux16,1,,LEGACY
VPADDUSB,0xDC,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_QAdd8Ux32,1,,LEGACY
VPADDUSB,0xDC,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_QAdd8Ux32,2,,LEGACY
VPADDUSW,0xDD,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_QAdd16Ux8,1,,LEGACY
VPADDUSW,0xDD,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_QAdd16Ux16,1,,LEGACY
VPADDUSW,0xDD,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_QAdd16Ux16,2,,LEGACY
VPMAXUB,0xDE,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Max8Ux16,1,,LEGACY
VPMAXUB,0xDE,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Max8Ux32,1,,LEGACY
VPMAXUB,0xDE,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Max8Ux32,2,,LEGACY
VPANDND,0xDF,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,m_NAND,Iop_INVALID,1,,
VPANDND,0xDF,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,m_NAND,Iop_INVALID,2,,
VPANDND,0xDF,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,m_NAND,Iop_INVALID,4,,
VPANDNQ,0xDF,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,m_NAND,Iop_INVALID,1,,
VPANDNQ,0xDF,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,m_NAND,Iop_INVALID,2,,
VPANDNQ,0xDF,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E4,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,m_NAND,Iop_INVALID,4,,
VPAVGB,0xE0,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Avg8Ux16,1,,LEGACY
VPAVGB,0xE0,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Avg8Ux32,1,,LEGACY
VPAVGB,0xE0,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Avg8Ux32,2,,LEGACY
VPSRAW,0xE1,EVEX,PFX_66,ESC_0F,WIG,W_16,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAW,0xE1,EVEX,PFX_66,ESC_0F,WIG,W_16,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAW,0xE1,EVEX,PFX_66,ESC_0F,WIG,W_16,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAD,0xE2,EVEX,PFX_66,ESC_0F,W0,W_32,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAD,0xE2,EVEX,PFX_66,ESC_0F,W0,W_32,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAD,0xE2,EVEX,PFX_66,ESC_0F,W0,W_32,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAQ,0xE2,EVEX,PFX_66,ESC_0F,W1,W_64,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAQ,0xE2,EVEX,PFX_66,ESC_0F,W1,W_64,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V128,,,NULL,Iop_INVALID,,2,
VPSRAQ,0xE2,EVEX,PFX_66,ESC_0F,W1,W_64,Mem128,MASK_FULL,,E4NFnb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V128,,,NULL,Iop_INVALID,,2,
VPAVGW,0xE3,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_Avg16Ux8,1,,LEGACY
VPAVGW,0xE3,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_Avg16Ux16,1,,LEGACY
VPAVGW,0xE3,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_Avg16Ux16,2,,LEGACY
VPMULHUW,0xE4,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_MulHi16Ux8,1,,LEGACY
VPMULHUW,0xE4,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_MulHi16Ux16,1,,LEGACY
VPMULHUW,0xE4,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_MulHi16Ux16,2,,LEGACY
VPMULHW,0xE5,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V128,Ity_V128,Ity_V128,,,NULL,Iop_MulHi16Sx8,1,,LEGACY
VPMULHW,0xE5,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V256,Ity_V256,Ity_V256,,,NULL,Iop_MulHi16Sx16,1,,LEGACY
VPMULHW,0xE5,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_FULL,,E4nb,rG,rV,rmE,,,Ity_V512,Ity_V512,Ity_V512,,,NULL,Iop_MulHi16Sx16,2,,LEGACY
VCVTTPD2DQ,0xE6,EVEX,PFX_66,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_V128,,,m_F64_to_I32S,Iop_INVALID,2,1,
VCVTTPD2DQ,0xE6,EVEX,PFX_66,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V256,,,m_F64_to_I32S,Iop_INVALID,4,1,
VCVTTPD2DQ,0xE6,EVEX,PFX_66,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V512,,,m_F64_to_I32S,Iop_INVALID,8,1,
VCVTPD2DQ,0xE6,EVEX,PFX_F2,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_V128,,,m_F64_to_I32S,Iop_INVALID,2,0,
VCVTPD2DQ,0xE6,EVEX,PFX_F2,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V256,,,m_F64_to_I32S,Iop_INVALID,4,0,
VCVTPD2DQ,0xE6,EVEX,PFX_F2,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V512,,,m_F64_to_I32S,Iop_INVALID,8,0,
VCVTDQ2PD,0xE6,EVEX,PFX_F3,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E5,rG,rmE,,,,Ity_V128,Ity_I64,,,,m_I32S_to_F64,Iop_INVALID,2,0,
VCVTDQ2PD,0xE6,EVEX,PFX_F3,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E5,rG,rmE,,,,Ity_V256,Ity_V128,,,,m_I32S_to_F64,Iop_INVALID,4,0,
